womparl,lnmmrt,country,year,quota,lngdp
25,6.5042882,Lesotho,2008,0,7.7086668
24.200001,6.4536252,Lesotho,2009,0,7.7203879
24.200001,6.3750248,Lesotho,2010,0,7.7688222
24.200001,6.3189678,Lesotho,2011,0,7.8240519
26.700001,6.3080978,Lesotho,2012,0,7.8698988
26.700001,6.2766428,Lesotho,2013,0,7.8751211
26.700001,6.2402759,Lesotho,2014,0,7.8925261
25,6.1882639,Lesotho,2015,0,7.9040198
13.3,2.4849069,Luxembourg,1990,0,10.96159
13.3,2.564949,Luxembourg,1991,0,11.0311
13.3,2.564949,Luxembourg,1992,0,11.03585
13.3,2.564949,Luxembourg,1993,0,11.06358
20,2.564949,Luxembourg,1994,0,11.08745
20,2.564949,Luxembourg,1995,0,11.08763
20,2.564949,Luxembourg,1996,0,11.0878
20,2.564949,Luxembourg,1997,0,11.1308
20,2.4849069,Luxembourg,1998,0,11.17705
16.700001,2.4849069,Luxembourg,1999,0,11.24495
16.700001,2.564949,Luxembourg,2000,0,11.31068
16.700001,2.564949,Luxembourg,2001,0,11.32378
16.700001,2.4849069,Luxembourg,2002,0,11.35079
16.700001,2.4849069,Luxembourg,2003,0,11.3548
23.299999,2.4849069,Luxembourg,2004,0,11.37607
23.299999,2.564949,Luxembourg,2005,0,11.392
23.299999,2.4849069,Luxembourg,2006,0,11.42654
23.299999,2.4849069,Luxembourg,2007,0,11.49134
23.299999,2.3025849,Luxembourg,2008,0,11.46058
20,2.3978951,Luxembourg,2009,0,11.3975
20,2.3978951,Luxembourg,2010,0,11.42675
25,2.3978951,Luxembourg,2011,0,11.4296
21.700001,2.3978951,Luxembourg,2012,0,11.40205
23.299999,2.3025849,Luxembourg,2013,0,11.41483
28.299999,2.3025849,Luxembourg,2014,0,11.44738
28.33333,2.3025849,Luxembourg,2015,0,11.45199
9.8000002,6.8638029,Malawi,1990,0,6.6123061
9.8000002,6.8606639,Malawi,1991,0,6.6746621
11.6,6.8648481,Malawi,1992,0,6.5893602
11.6,6.8543539,Malawi,1993,0,6.6791821
5.5999999,6.8627582,Malawi,1994,0,6.5669432
5.5999999,6.8596148,Malawi,1995,0,6.710248
5.5999999,6.8585649,Malawi,1996,0,6.7608099
5.5999999,6.8448148,Malawi,1997,0,6.7714758
5.5999999,6.8200159,Malawi,1998,0,6.7790632
8.3000002,6.806829,Malawi,1999,0,6.7778001
9.3000002,6.7912221,Malawi,2000,0,6.7638359
9.3000002,6.766191,Malawi,2001,0,6.685092
9.3000002,6.7322111,Malawi,2002,0,6.6751361
9.3000002,6.6631331,Malawi,2003,0,6.7040949
14,6.5496511,Malawi,2004,0,6.7297459
13.6,6.4738908,Malawi,2005,0,6.733624
13.6,6.4199948,Malawi,2006,0,6.7501159
13,6.418365,Malawi,2007,0,6.8115869
13,6.4441309,Malawi,2008,0,6.8545928
20.799999,6.45047,Malawi,2009,0,6.9039941
20.799999,6.4441309,Malawi,2010,0,6.940187
22.299999,6.4264879,Malawi,2011,0,6.957675
22.299999,6.436151,Malawi,2012,0,6.946744
22.299999,6.4551988,Malawi,2013,0,6.9680638
16.700001,6.4583378,Malawi,2014,0,6.9942698
16.66667,6.4520488,Malawi,2015,0,6.9927411
5.0999999,4.3694482,Malaysia,1990,0,9.2640305
6.0999999,4.3694482,Malaysia,1991,0,9.3283367
6.0999999,4.3174882,Malaysia,1992,0,9.3877134
6.0999999,4.2904601,Malaysia,1993,0,9.4570198
6.0999999,4.2046928,Malaysia,1994,0,9.5202208
7.8000002,4.2195082,Malaysia,1995,0,9.5888424
7.8000002,4.174387,Malaysia,1996,0,9.6587553
7.8000002,4.1588831,Malaysia,1997,0,9.7039709
7.8000002,4.0943451,Malaysia,1998,0,9.6024284
10.4,4.1271338,Malaysia,1999,0,9.6377439
10.4,4.0604429,Malaysia,2000,0,9.6995316
10.4,4.025352,Malaysia,2001,0,9.6827984
10.4,3.9889841,Malaysia,2002,0,9.7144308
10.5,4.0073328,Malaysia,2003,0,9.7506599
9.1000004,3.9702921,Malaysia,2004,0,9.7968216
9.1000004,3.9512441,Malaysia,2005,0,9.8296766
9.1000004,3.9318261,Malaysia,2006,0,9.8653278
10,3.871201,Malaysia,2007,0,9.9371424
10.8,3.871201,Malaysia,2008,0,9.9517393
9.8999996,3.871201,Malaysia,2009,0,9.9080877
9.8999996,3.871201,Malaysia,2010,0,9.9573727
10.4,3.850147,Malaysia,2011,0,9.990531
10.4,3.806663,Malaysia,2012,0,10.0253
10.4,3.7612,Malaysia,2013,0,10.05295
10.4,3.713572,Malaysia,2014,0,10.09389
10.36036,3.688879,Malaysia,2015,0,10.1267
6.3000002,6.5176711,Maldives,1990,0,9.1338634
6.3000002,6.386879,Maldives,1991,0,9.1338634
6.3000002,6.2245579,Maldives,1992,0,9.1338634
6.3000002,6.0520892,Maldives,1993,0,9.1338634
6.3000002,5.9135032,Maldives,1994,0,9.1338634
6.3000002,5.8289461,Maldives,1995,0,9.1338634
6.3000002,5.6664271,Maldives,1996,0,9.1338634
6.3000002,5.6204009,Maldives,1997,0,9.1338634
6.3000002,5.4971681,Maldives,1998,0,9.1338634
6,5.3278761,Maldives,1999,0,9.1338634
6,5.09375,Maldives,2000,0,9.1338634
6,5.0039458,Maldives,2001,0,9.1338634
6,4.9836068,Maldives,2002,0,9.1612272
6,4.9126549,Maldives,2003,0,9.2706938
6,4.7361979,Maldives,2004,0,9.3024635
12,4.6151199,Maldives,2005,0,9.1349764
12,4.4659081,Maldives,2006,0,9.3405552
12,4.532599,Maldives,2007,0,9.3886375
12,4.5643482,Maldives,2008,0,9.452877
6.5,4.5643482,Maldives,2009,0,9.3508329
6.5,4.4659081,Maldives,2010,0,9.3931208
6.5,4.4067192,Maldives,2011,0,9.4465971
6.5,4.3307328,Maldives,2012,0,9.4423714
6.5,4.2484951,Maldives,2013,0,9.4840803
5.9000001,4.234107,Maldives,2014,0,9.5278788
5.8823528,4.2195082,Maldives,2015,0,9.5255175
2.9000001,2.564949,Malta,1990,0,9.6900826
2.9000001,2.6390569,Malta,1991,0,9.7238169
1.5,2.70805,Malta,1992,0,9.7593431
1.5,2.6390569,Malta,1993,0,9.7931881
1.5,2.564949,Malta,1994,0,9.8388071
1.5,2.6390569,Malta,1995,0,9.8933306
5.8000002,2.70805,Malta,1996,0,9.9238434
5.8000002,2.70805,Malta,1997,0,9.9675093
5.8000002,2.772589,Malta,1998,0,10.011
9.1999998,2.772589,Malta,1999,0,10.05119
9.1999998,2.70805,Malta,2000,0,10.11024
9.1999998,2.6390569,Malta,2001,0,10.1088
9.1999998,2.6390569,Malta,2002,0,10.13073
7.6999998,2.6390569,Malta,2003,0,10.14928
9.1999998,2.564949,Malta,2004,0,10.14698
9.1999998,2.564949,Malta,2005,0,10.17775
9.1999998,2.4849069,Malta,2006,0,10.19223
9.1999998,2.4849069,Malta,2007,0,10.22783
8.6999998,2.3978951,Malta,2008,0,10.25424
8.6999998,2.3978951,Malta,2009,0,10.22177
8.6999998,2.3978951,Malta,2010,0,10.25167
8.6999998,2.3978951,Malta,2011,0,10.26151
8.6999998,2.3978951,Malta,2012,0,10.27961
14.3,2.1972251,Malta,2013,0,10.31523
14.3,2.1972251,Malta,2014,0,10.38437
12.85714,2.1972251,Malta,2015,0,10.44211
7.0999999,4.3944492,Mauritius,1990,0,8.9074535
2.8,4.3307328,Mauritius,1991,0,8.9400578
2.8,4.4067192,Mauritius,1992,0,8.989994
2.8,4.3040652,Mauritius,1993,0,9.02771
2.8,4.2195082,Mauritius,1994,0,9.0542383
7.5999999,4.0943451,Mauritius,1995,0,9.0876226
7.5999999,3.9120231,Mauritius,1996,0,9.1317682
7.5999999,3.9512441,Mauritius,1997,0,9.1745634
7.5999999,3.871201,Mauritius,1998,0,9.2229843
7.5999999,3.7612,Mauritius,1999,0,9.2360439
5.6999998,3.688879,Mauritius,2000,0,9.3126392
5.6999998,3.583519,Mauritius,2001,0,9.3301487
5.6999998,3.5553479,Mauritius,2002,0,9.34412
5.6999998,3.6375861,Mauritius,2003,0,9.3727989
5.6999998,3.610918,Mauritius,2004,0,9.4223957
17.1,3.6635621,Mauritius,2005,0,9.428812
17.1,3.7376699,Mauritius,2006,0,9.5060806
17.1,3.806663,Mauritius,2007,0,9.5572157
17.1,3.8286409,Mauritius,2008,0,9.6060677
17.1,3.9512441,Mauritius,2009,0,9.6360254
18.799999,4.077538,Mauritius,2010,0,9.6764879
18.799999,3.9318261,Mauritius,2011,0,9.7148523
18.799999,3.9889841,Mauritius,2012,0,9.7464428
18.799999,3.9889841,Mauritius,2013,0,9.7772913
18.799999,3.9889841,Mauritius,2014,0,9.8122416
11.5942,3.9702921,Mauritius,2015,0,9.8450155
12,4.4998102,Mexico,1990,0,9.4402189
7.5999999,4.4659081,Mexico,1991,0,9.4616966
7.5999999,4.4659081,Mexico,1992,0,9.4773645
7.5999999,4.4659081,Mexico,1993,0,9.4974222
14.2,4.4543471,Mexico,1994,0,9.5244951
14.2,4.4426508,Mexico,1995,0,9.4469805
14.2,4.4067192,Mexico,1996,0,9.4867601
14.2,4.4067192,Mexico,1997,0,9.5375471
17.4,4.4188399,Mexico,1998,0,9.567791
18.200001,4.4067192,Mexico,1999,0,9.5792542
16,4.3438048,Mexico,2000,0,9.6168156
16,4.234107,Mexico,2001,0,9.5975828
16,4.1108742,Mexico,2002,0,9.5864763
22.6,4.0430508,Mexico,2003,0,9.5883656
22.6,3.9889841,Mexico,2004,0,9.6176796
24.200001,3.9889841,Mexico,2005,0,9.6338482
22.6,3.9318261,Mexico,2006,0,9.667284
23.200001,3.9120231,Mexico,2007,0,9.6831064
23.200001,3.9120231,Mexico,2008,0,9.6808205
27.6,3.9702921,Mexico,2009,0,9.6165886
26.200001,3.806663,Mexico,2010,0,9.6508474
26.200001,3.7376699,Mexico,2011,0,9.6755133
36.799999,3.7376699,Mexico,2012,0,9.7004185
36.799999,3.713572,Mexico,2013,0,9.699893
37.400002,3.6635621,Mexico,2014,0,9.7086773
38,3.6375861,Mexico,2015,0,9.7214804
24.9,5.2257471,Mongolia,1990,0,8.5414038
2.0999999,5.2626901,Mongolia,1991,0,8.435111
3.9000001,5.3033051,Mongolia,1992,0,8.3265095
3.9000001,5.3327188,Mongolia,1993,0,8.2855663
3.9000001,5.3375378,Mongolia,1994,0,8.2990723
3.9000001,5.32301,Mongolia,1995,0,8.3532228
7.9000001,5.2933049,Mongolia,1996,0,8.3672972
7.9000001,5.2574949,Mongolia,1997,0,8.3973017
7.9000001,5.2149358,Mongolia,1998,0,8.4216738
7.9000001,5.1590552,Mongolia,1999,0,8.4432201
10.5,5.0814042,Mongolia,2000,0,8.4457016
10.5,4.9904332,Mongolia,2001,0,8.4655266
10.5,4.882802,Mongolia,2002,0,8.5019484
10.5,4.7621741,Mongolia,2003,0,8.5592184
6.8000002,4.6539602,Mongolia,2004,0,8.6491041
6.6999998,4.5538769,Mongolia,2005,0,8.7073402
6.5999999,4.4543471,Mongolia,2006,0,8.7770214
6.5999999,4.3820271,Mongolia,2007,0,8.8615112
4.1999998,4.3040652,Mongolia,2008,0,8.9328041
3.9000001,4.2195082,Mongolia,2009,0,8.9048729
3.9000001,4.1431351,Mongolia,2010,0,8.9500923
3.9000001,4.0604429,Mongolia,2011,0,9.0917244
14.9,3.9702921,Mongolia,2012,0,9.1889963
14.9,3.89182,Mongolia,2013,0,9.2798719
14.9,3.8286409,Mongolia,2014,0,9.336854
14.86487,3.7841899,Mongolia,2015,0,9.3424158
0,5.7589021,Morocco,1990,0,8.2718058
0,5.703783,Morocco,1991,0,8.3231287
0,5.6524892,Morocco,1992,0,8.2840157
.60000002,5.6094718,Morocco,1993,0,8.259305
.60000002,5.5759492,Morocco,1994,0,8.3435555
.60000002,5.5490761,Morocco,1995,0,8.2726259
.60000002,5.5174532,Morocco,1996,0,8.3749714
.60000002,5.4889379,Morocco,1997,0,8.3458405
.60000002,5.4595861,Morocco,1998,0,8.4030094
.60000002,5.4293461,Morocco,1999,0,8.4014378
.60000002,5.3981628,Morocco,2000,0,8.4082279
.60000002,5.3659759,Morocco,2001,0,8.4667826
10.8,5.3327188,Morocco,2002,1,8.4854937
10.8,5.3033051,Morocco,2003,1,8.531435
10.8,5.2781148,Morocco,2004,1,8.5664225
10.8,5.2470241,Morocco,2005,1,8.5870295
10.8,5.220356,Morocco,2006,1,8.6483831
10.5,5.187386,Morocco,2007,1,8.6714602
10.5,5.1474938,Morocco,2008,1,8.7171659
10.5,5.0998659,Morocco,2009,1,8.7463779
10.5,5.0304379,Morocco,2010,1,8.7707891
17,4.9698129,Morocco,2011,1,8.8081303
17,4.919981,Morocco,2012,1,8.8234024
17,4.8751969,Morocco,2013,1,8.8530846
17,4.8362818,Morocco,2014,1,8.864871
16.962021,4.7957911,Morocco,2015,1,8.8952093
15.7,7.2370591,Mozambique,1990,0,5.936306
15.7,7.1853871,Mozambique,1991,0,5.9584851
15.7,7.1623969,Mozambique,1992,0,5.8701
15.7,7.1388669,Mozambique,1993,0,5.9147201
25.200001,7.0983758,Mozambique,1994,0,5.9356222
25.200001,7.0475168,Mozambique,1995,0,5.9227452
25.200001,7.0030661,Mozambique,1996,0,6.1299791
25.200001,6.9565449,Mozambique,1997,0,6.205409
25.200001,6.9077549,Mozambique,1998,0,6.2917442
30,6.8627582,Mozambique,1999,0,6.3412528
30,6.818924,Mozambique,2000,0,6.330812
30,6.7742238,Mozambique,2001,0,6.4221258
30,6.7334018,Mozambique,2002,0,6.4772072
30,6.689599,Mozambique,2003,0,6.510489
34.799999,6.6631331,Mozambique,2004,0,6.5559149
34.799999,6.6359472,Mozambique,2005,0,6.609921
34.799999,6.6080012,Mozambique,2006,0,6.6744699
34.799999,6.5736799,Mozambique,2007,0,6.7167921
34.799999,6.5250301,Mozambique,2008,0,6.7540531
39.200001,6.470799,Mozambique,2009,0,6.786417
39.200001,6.4281049,Mozambique,2010,0,6.8219399
39.200001,6.3902411,Mozambique,2011,0,6.8615012
39.200001,6.3332801,Mozambique,2012,0,6.9018631
39.200001,6.2690959,Mozambique,2013,0,6.9417601
39.200001,6.2265372,Mozambique,2014,0,6.984551
39.599998,6.1923618,Mozambique,2015,0,7.0194931
6.9000001,5.8230462,Namibia,1990,0,8.6515989
6.9000001,5.8141298,Namibia,1991,0,8.694643
6.9000001,5.7990928,Namibia,1992,0,8.7318592
6.9000001,5.7807441,Namibia,1993,0,8.6858339
18.1,5.7776518,Namibia,1994,0,8.6734657
18.1,5.768321,Namibia,1995,0,8.6818914
18.1,5.768321,Namibia,1996,0,8.6828852
22.200001,5.7807441,Namibia,1997,0,8.6939163
22.200001,5.7960582,Namibia,1998,0,8.6974049
22.200001,5.831882,Namibia,1999,0,8.7046595
25,5.8636308,Namibia,2000,0,8.7170448
25,5.9053621,Namibia,2001,0,8.7108364
25,5.9375358,Namibia,2002,0,8.7429543
26.4,5.958425,Namibia,2003,0,8.7721252
25,5.968708,Namibia,2004,0,8.8764992
26.9,5.9661469,Namibia,2005,0,8.890111
26.9,5.9162021,Namibia,2006,0,8.9469376
26.9,5.840641,Namibia,2007,0,8.9993172
26.9,5.8021178,Namibia,2008,0,9.0128288
26.9,5.771441,Namibia,2009,0,9.0013304
24.4,5.7651911,Namibia,2010,0,9.0432043
24.4,5.752573,Namibia,2011,0,9.0735188
24.4,5.7004442,Namibia,2012,0,9.101325
24.4,5.6454468,Namibia,2013,0,9.1329899
25.641029,5.6094718,Namibia,2014,0,9.1713285
41.346149,5.57973,Namibia,2015,0,9.2067566
6.0999999,6.8035049,Nepal,1990,0,7.0883651
3.4000001,6.7464118,Nepal,1991,0,7.1240091
3.4000001,6.6821079,Nepal,1992,0,7.1371498
3.4000001,6.6093488,Nepal,1993,0,7.1476188
3.4000001,6.5410299,Nepal,1994,0,7.200067
3.4000001,6.49224,Nepal,1995,0,7.209116
3.4000001,6.4473062,Nepal,1996,0,7.2376089
3.4000001,6.4150972,Nepal,1997,0,7.2648969
3.4000001,6.3818159,Nepal,1998,0,7.273994
5.9000001,6.3456359,Nepal,1999,0,7.2976899
5.9000001,6.3062749,Nepal,2000,0,7.339355
5.9000001,6.2672,Nepal,2001,0,7.3686638
5.9000001,6.2245579,Nepal,2002,0,7.353261
5.9000001,6.1779442,Nepal,2003,0,7.376431
5.9000001,6.1333981,Nepal,2004,0,7.4079151
5.9000001,6.0958252,Nepal,2005,0,7.4291282
5.9000001,6.0520892,Nepal,2006,0,7.4505758
17.299999,6.0063529,Nepal,2007,0,7.4736061
33.200001,5.9558368,Nepal,2008,0,7.522954
33.200001,5.908083,Nepal,2009,0,7.5573192
33.200001,5.855072,Nepal,2010,0,7.5938678
33.200001,5.793014,Nepal,2011,0,7.6163268
33.200001,5.7301002,Nepal,2012,0,7.651289
33.200001,5.6733232,Nepal,2013,0,7.6796908
29.5,5.6167712,Nepal,2014,0,7.725853
29.54925,5.552959,Nepal,2015,0,7.7468519
21.299999,2.4849069,Netherlands,1990,0,10.37631
21.299999,2.4849069,Netherlands,1991,0,10.39252
21.299999,2.4849069,Netherlands,1992,0,10.40188
21.299999,2.4849069,Netherlands,1993,0,10.40741
31.299999,2.564949,Netherlands,1994,0,10.43056
31.299999,2.564949,Netherlands,1995,0,10.45631
31.299999,2.564949,Netherlands,1996,0,10.48674
31.299999,2.564949,Netherlands,1997,0,10.52369
36,2.564949,Netherlands,1998,0,10.56178
36,2.6390569,Netherlands,1999,0,10.60441
36,2.6390569,Netherlands,2000,0,10.63878
36,2.564949,Netherlands,2001,0,10.65225
34,2.564949,Netherlands,2002,0,10.6469
36.700001,2.564949,Netherlands,2003,0,10.64502
36.700001,2.4849069,Netherlands,2004,0,10.66165
36.700001,2.3978951,Netherlands,2005,0,10.68068
36.700001,2.3025849,Netherlands,2006,0,10.71366
39.299999,2.1972251,Netherlands,2007,0,10.7478
41.299999,2.1972251,Netherlands,2008,0,10.76076
42,2.079442,Netherlands,2009,0,10.71721
40.700001,2.079442,Netherlands,2010,0,10.72601
40.700001,2.079442,Netherlands,2011,0,10.73784
38.700001,1.94591,Netherlands,2012,0,10.72352
38.700001,1.94591,Netherlands,2013,0,10.71866
38.700001,1.94591,Netherlands,2014,0,10.72916
37.333328,1.94591,Netherlands,2015,0,10.74709
14.4,2.890372,New Zealand,1990,0,10.09249
16.5,2.8332131,New Zealand,1991,0,10.03309
16.5,2.772589,New Zealand,1992,0,10.03371
21.200001,2.70805,New Zealand,1993,0,10.08431
21.200001,2.6390569,New Zealand,1994,0,10.12108
21.200001,2.70805,New Zealand,1995,0,10.15271
29.200001,2.70805,New Zealand,1996,0,10.17251
29.200001,2.6390569,New Zealand,1997,0,10.17954
29.200001,2.564949,New Zealand,1998,0,10.17876
29.200001,2.6390569,New Zealand,1999,0,10.22662
30.799999,2.4849069,New Zealand,2000,0,10.24936
30.799999,2.564949,New Zealand,2001,0,10.27736
29.200001,2.564949,New Zealand,2002,0,10.30563
28.299999,2.564949,New Zealand,2003,0,10.33046
28.299999,2.564949,New Zealand,2004,0,10.35431
32.200001,2.6390569,New Zealand,2005,0,10.37551
32.200001,2.564949,New Zealand,2006,0,10.39097
33.099998,2.564949,New Zealand,2007,0,10.41011
33.599998,2.4849069,New Zealand,2008,0,10.39037
33.599998,2.4849069,New Zealand,2009,0,10.37732
33.599998,2.564949,New Zealand,2010,0,10.38136
32.200001,2.4849069,New Zealand,2011,0,10.39619
32.200001,2.4849069,New Zealand,2012,0,10.41292
32.200001,2.4849069,New Zealand,2013,0,10.42943
29.799999,2.3978951,New Zealand,2014,0,10.44781
31.404961,2.3978951,New Zealand,2015,0,10.45295
14.8,5.1532922,Nicaragua,1990,0,8.0075397
16.299999,5.298317,Nicaragua,1991,0,7.9836202
16.299999,5.2364421,Nicaragua,1992,0,7.965414
16.299999,5.31812,Nicaragua,1993,0,7.9397302
16.299999,5.2933049,Nicaragua,1994,0,7.9515162
16.299999,5.356586,Nicaragua,1995,0,7.988914
10.8,5.3936281,Nicaragua,1996,0,8.0314093
10.8,5.3706379,Nicaragua,1997,0,8.0522089
10.8,5.4889379,Nicaragua,1998,0,8.0714645
9.6999998,5.32301,Nicaragua,1999,0,8.1231585
9.6999998,5.3082681,Nicaragua,2000,0,8.147891
20.700001,5.3706379,Nicaragua,2001,0,8.1624641
20.700001,5.31812,Nicaragua,2002,0,8.1561556
20.700001,5.2364421,Nicaragua,2003,0,8.1677675
20.700001,5.2417469,Nicaragua,2004,0,8.206481
20.700001,5.2470241,Nicaragua,2005,0,8.2353859
15.2,5.0998659,Nicaragua,2006,0,8.2596378
18.5,5.141664,Nicaragua,2007,0,8.2960501
18.5,5.1179938,Nicaragua,2008,0,8.3168039
20.700001,5.141664,Nicaragua,2009,0,8.2705221
20.700001,5.1119881,Nicaragua,2010,0,8.3012018
40.200001,5.0304379,Nicaragua,2011,0,8.3503113
40.200001,5.0998659,Nicaragua,2012,0,8.4013901
40.200001,5.0689039,Nicaragua,2013,0,8.4378748
42.400002,5.036952,Nicaragua,2014,0,8.4732056
41.304352,5.0106349,Nicaragua,2015,0,8.5093451
35.799999,1.94591,Norway,1990,0,10.66461
35.799999,1.94591,Norway,1991,0,10.69023
35.799999,1.94591,Norway,1992,0,10.71958
39.400002,1.94591,Norway,1993,0,10.74168
39.400002,1.94591,Norway,1994,0,10.78531
39.400002,1.94591,Norway,1995,0,10.82082
39.400002,1.94591,Norway,1996,0,10.8648
36.400002,1.94591,Norway,1997,0,10.91088
36.400002,1.94591,Norway,1998,0,10.93083
36.400002,1.94591,Norway,1999,0,10.94392
36.400002,1.94591,Norway,2000,0,10.96898
35.799999,1.94591,Norway,2001,0,10.98455
36.400002,1.791759,Norway,2002,0,10.99343
36.400002,1.94591,Norway,2003,0,10.99673
38.200001,1.94591,Norway,2004,0,11.02964
37.900002,1.94591,Norway,2005,0,11.04874
37.900002,1.791759,Norway,2006,0,11.06436
36.099998,1.791759,Norway,2007,0,11.08342
36.099998,1.791759,Norway,2008,0,11.07576
39.599998,1.791759,Norway,2009,0,11.04609
39.599998,1.791759,Norway,2010,0,11.04053
39.599998,1.791759,Norway,2011,0,11.03723
39.599998,1.6094379,Norway,2012,0,11.05094
39.599998,1.6094379,Norway,2013,0,11.04924
39.599998,1.6094379,Norway,2014,0,11.05752
39.64497,1.6094379,Norway,2015,0,11.06677
7.5,4.6249728,Panama,1990,0,8.9638872
7.5,4.5849681,Panama,1991,0,9.0330086
7.5,4.5643482,Panama,1992,0,9.0911102
7.5,4.510859,Panama,1993,0,9.1236277
8.3000002,4.4426508,Panama,1994,0,9.1312027
8.3000002,4.5432949,Panama,1995,0,9.1280851
8.3000002,4.488636,Panama,1996,0,9.1476183
9.6999998,4.5643482,Panama,1997,0,9.1898384
9.6999998,4.5849681,Panama,1998,0,9.2404318
9.8999996,4.4067192,Panama,1999,0,9.2588444
9.8999996,4.4067192,Panama,2000,0,9.2659245
9.8999996,4.3694482,Panama,2001,0,9.2522583
9.8999996,4.4426508,Panama,2002,0,9.2552052
9.8999996,4.4773369,Panama,2003,0,9.2775555
16.700001,4.4426508,Panama,2004,0,9.3314447
16.700001,4.4659081,Panama,2005,0,9.3824272
16.700001,4.4773369,Panama,2006,0,9.4471321
16.700001,4.488636,Panama,2007,0,9.5422316
16.700001,4.5217891,Panama,2008,0,9.6069174
8.5,4.5432949,Panama,2009,0,9.6049833
8.5,4.6151199,Panama,2010,0,9.6433783
8.5,4.6249728,Panama,2011,0,9.7374258
8.5,4.6151199,Panama,2012,0,9.8082914
8.5,4.59512,Panama,2013,0,9.8552132
19.299999,4.5747108,Panama,2014,0,9.8970575
19.29825,4.5432949,Panama,2015,0,9.9366465
0,6.1527328,Papua New Guinea,1990,0,7.772151
0,6.1025591,Papua New Guinea,1991,0,7.838161
0,6.0567842,Papua New Guinea,1992,0,7.9427452
0,6.0038872,Papua New Guinea,1993,0,8.084794
0,5.9610052,Papua New Guinea,1994,0,8.1171618
0,5.9322448,Papua New Guinea,1995,0,8.0578833
0,5.9162021,Papua New Guinea,1996,0,8.1065264
1.8,5.8998981,Papua New Guinea,1997,0,8.0406656
1.8,5.8861041,Papua New Guinea,1998,0,7.9761539
1.8,5.866468,Papua New Guinea,1999,0,7.9685531
1.8,5.8348112,Papua New Guinea,2000,0,7.917522
1.8,5.7990928,Papua New Guinea,2001,0,7.8908062
.89999998,5.7620521,Papua New Guinea,2002,0,7.8639669
.89999998,5.7203121,Papua New Guinea,2003,0,7.8603768
.89999998,5.6698809,Papua New Guinea,2004,0,7.8624468
.89999998,5.6240182,Papua New Guinea,2005,0,7.899405
.89999998,5.5759492,Papua New Guinea,2006,0,7.8977542
.89999998,5.556828,Papua New Guinea,2007,0,7.9789209
.89999998,5.552959,Papua New Guinea,2008,0,7.952229
.89999998,5.5174532,Papua New Guinea,2009,0,7.9946709
.89999998,5.47227,Papua New Guinea,2010,0,8.0682707
.89999998,5.4424181,Papua New Guinea,2011,0,8.0568714
2.7,5.4249501,Papua New Guinea,2012,0,8.0804119
2.7,5.4116459,Papua New Guinea,2013,0,8.0963764
2.7,5.3936281,Papua New Guinea,2014,0,8.1931515
2.702703,5.3706379,Papua New Guinea,2015,0,8.260108
5.5999999,5.0106349,Paraguay,1990,0,8.705575
5.5999999,5.0039458,Paraguay,1991,0,8.714222
5.5999999,5.0039458,Paraguay,1992,0,8.7060709
2.5,4.9904332,Paraguay,1993,0,8.7299261
2.5,4.9904332,Paraguay,1994,0,8.7579546
2.5,4.9904332,Paraguay,1995,0,8.8006601
2.5,5.0304379,Paraguay,1996,0,8.7934656
2.5,4.9628448,Paraguay,1997,0,8.8127527
2.5,4.9628448,Paraguay,1998,0,8.79179
2.5,5.0039458,Paraguay,1999,0,8.7571077
2.5,5.0625949,Paraguay,2000,0,8.7135477
2.5,5.0562458,Paraguay,2001,0,8.6857634
2.5,5.0751739,Paraguay,2002,0,8.6668615
8.8000002,5.09375,Paraguay,2003,0,8.6912889
10,5.1984968,Paraguay,2004,0,8.7141247
10,5.0689039,Paraguay,2005,0,8.7192764
10,5.1119881,Paraguay,2006,0,8.751277
10,4.9972119,Paraguay,2007,0,8.7900028
12.5,5.0039458,Paraguay,2008,0,8.8381758
12.5,5.0434251,Paraguay,2009,0,8.7844505
12.5,4.934474,Paraguay,2010,0,8.8941917
12.5,4.9767342,Paraguay,2011,0,8.9232788
12.5,4.934474,Paraguay,2012,0,8.8973284
17.5,4.9126549,Paraguay,2013,0,9.0152035
15,4.89784,Paraguay,2014,0,9.0480032
15,4.882802,Paraguay,2015,0,9.0640755
9.1000004,5.02388,Philippines,1990,0,8.2965965
9.1000004,4.89784,Philippines,1991,0,8.2659082
10.7,4.934474,Philippines,1992,0,8.2449055
10.7,4.9052749,Philippines,1993,0,8.2419357
10.7,4.7957911,Philippines,1994,0,8.2613592
8.8000002,4.8040209,Philippines,1995,0,8.2839165
8.8000002,4.8040209,Philippines,1996,0,8.3179312
11.1,4.7791228,Philippines,1997,0,8.3460817
12.4,4.8040209,Philippines,1998,0,8.3182487
12.4,4.7621741,Philippines,1999,0,8.3268566
11.3,4.820282,Philippines,2000,0,8.3485651
17.799999,4.8520298,Philippines,2001,0,8.3558598
17.799999,4.8441868,Philippines,2002,0,8.370718
17.799999,4.8283138,Philippines,2003,0,8.3987865
15.3,4.8362818,Philippines,2004,0,8.4439793
15.3,4.8441868,Philippines,2005,0,8.4719801
15.3,4.8441868,Philippines,2006,0,8.5054445
20.5,4.8520298,Philippines,2007,0,8.5527544
20.5,4.8598118,Philippines,2008,0,8.5772419
21,4.8751969,Philippines,2009,0,8.5726023
22.1,4.8598118,Philippines,2010,0,8.6299572
22.9,4.8441868,Philippines,2011,0,8.6494846
22.9,4.8362818,Philippines,2012,0,8.6976471
